taxonomy_version,ticker,layer,subindustry,report_group_status,is_primary,role_weight,notes
DC_TAXONOMY_FULL_V2_1,FLEX,Networking,Connectivity / components / EMS,CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,JBL,Networking,Connectivity / components / EMS,CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,PLXS,Networking,Connectivity / components / EMS,CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,TTMI,Networking,Connectivity / components / EMS,CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,BHE,Networking,Connectivity / components / EMS,CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,CTS,Networking,Connectivity / components / EMS,CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,CLS,Networking,Connectivity / components / EMS,CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,GLW,Cables & connectivity,"Fiber, copper, connectors, structured cabling",CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,BDC,Cables & connectivity,"Fiber, copper, connectors, structured cabling",CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,APH,Cables & connectivity,"Fiber, copper, connectors, structured cabling",CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,TEL,Cables & connectivity,"Fiber, copper, connectors, structured cabling",CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,BELFB,Cables & connectivity,"Fiber, copper, connectors, structured cabling",CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,LFUS,Cables & connectivity,"Fiber, copper, connectors, structured cabling",CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,ROG,Cables & connectivity,"Fiber, copper, connectors, structured cabling",CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,KN,Cables & connectivity,"Fiber, copper, connectors, structured cabling",CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,VRT,Electrical & power systems,"UPS, switchgear, PDU",CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,ETN,Electrical & power systems,"UPS, switchgear, PDU",CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,NVT,Electrical & power systems,"UPS, switchgear, PDU",CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,HUBB,Electrical & power systems,"UPS, switchgear, PDU",CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,POWL,Electrical & power systems,"UPS, switchgear, PDU",CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,GEV,Electrical & power systems,"UPS, switchgear, PDU",CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,ETN,Electrical & power systems,Electrical components & controls,CORE,0,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,HUBB,Electrical & power systems,Electrical components & controls,CORE,0,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,NVT,Electrical & power systems,Electrical components & controls,CORE,0,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,ROK,Electrical & power systems,Electrical components & controls,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,EMR,Electrical & power systems,Electrical components & controls,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,DOV,Electrical & power systems,Electrical components & controls,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,AEIS,Electrical & power systems,Electrical components & controls,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,PH,Electrical & power systems,Electrical components & controls,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,NPO,Electrical & power systems,Electrical components & controls,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,IEX,Electrical & power systems,Electrical components & controls,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,NDSN,Electrical & power systems,Electrical components & controls,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,ITT,Electrical & power systems,Electrical components & controls,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,GGG,Electrical & power systems,Electrical components & controls,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,RRX,Electrical & power systems,Electrical components & controls,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,CR,Electrical & power systems,Electrical components & controls,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,PNR,Electrical & power systems,Electrical components & controls,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,IR,Electrical & power systems,Electrical components & controls,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,FLS,Electrical & power systems,Electrical components & controls,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,AME,Electrical & power systems,Electrical components & controls,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,CSW,Electrical & power systems,Electrical components & controls,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,JCI,Electrical & power systems,Electrical components & controls,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,SPXC,Electrical & power systems,Electrical components & controls,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,FELE,Electrical & power systems,Electrical components & controls,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,ATKR,Electrical & power systems,Electrical components & controls,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,AEIS,Electrical & power systems,Power conversion & precision power,CORE,0,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,MPWR,Electrical & power systems,Power conversion & precision power,CORE,0,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,ADI,Electrical & power systems,Power conversion & precision power,CORE,0,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,TXN,Electrical & power systems,Power conversion & precision power,CORE,0,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,VRT,Electrical & power systems,Power conversion & precision power,CORE,0,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,ETN,Electrical & power systems,Power conversion & precision power,CORE,0,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,POWL,Electrical & power systems,Power conversion & precision power,CORE,0,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,GNRC,Electrical & power systems,Power conversion & precision power,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,AMSC,Electrical & power systems,Power conversion & precision power,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,VICR,Electrical & power systems,Power conversion & precision power,CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,AOSL,Electrical & power systems,Power conversion & precision power,CORE,0,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,NVTS,Electrical & power systems,Power conversion & precision power,CORE,0,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,DCI,Electrical & power systems,Industrial systems / flow control / adjacent,EXTENDED,1,1.0,v2.1_review: industrial flow/control exposure is relevant but not datacenter-specific
DC_TAXONOMY_FULL_V2_1,ITW,Electrical & power systems,Industrial systems / flow control / adjacent,EXTENDED,1,1.0,v2.1_review: industrial flow/control exposure is relevant but not datacenter-specific
DC_TAXONOMY_FULL_V2_1,WTS,Electrical & power systems,Industrial systems / flow control / adjacent,EXTENDED,1,1.0,v2.1_review: industrial flow/control exposure is relevant but not datacenter-specific
DC_TAXONOMY_FULL_V2_1,KAI,Electrical & power systems,Industrial systems / flow control / adjacent,EXTENDED,1,1.0,v2.1_review: industrial flow/control exposure is relevant but not datacenter-specific
DC_TAXONOMY_FULL_V2_1,XYL,Electrical & power systems,Industrial systems / flow control / adjacent,EXTENDED,1,1.0,v2.1_review: industrial flow/control exposure is relevant but not datacenter-specific
DC_TAXONOMY_FULL_V2_1,AOS,Electrical & power systems,Industrial systems / flow control / adjacent,EXTENDED,1,1.0,v2.1_review: industrial flow/control exposure is relevant but not datacenter-specific
DC_TAXONOMY_FULL_V2_1,ENS,Electrical & power systems,Industrial systems / flow control / adjacent,EXTENDED,1,1.0,v2.1_review: industrial flow/control exposure is relevant but not datacenter-specific
DC_TAXONOMY_FULL_V2_1,AYI,Electrical & power systems,Industrial systems / flow control / adjacent,EXTENDED,1,1.0,v2.1_review: industrial flow/control exposure is relevant but not datacenter-specific
DC_TAXONOMY_FULL_V2_1,CARR,Electrical & power systems,Industrial systems / flow control / adjacent,EXTENDED,1,1.0,v2.1_review: industrial flow/control exposure is relevant but not datacenter-specific
DC_TAXONOMY_FULL_V2_1,LII,Electrical & power systems,Industrial systems / flow control / adjacent,EXTENDED,1,1.0,v2.1_review: industrial flow/control exposure is relevant but not datacenter-specific
DC_TAXONOMY_FULL_V2_1,CSL,Electrical & power systems,Industrial systems / flow control / adjacent,EXTENDED,1,1.0,v2.1_review: industrial flow/control exposure is relevant but not datacenter-specific
DC_TAXONOMY_FULL_V2_1,MWA,Electrical & power systems,Industrial systems / flow control / adjacent,EXTENDED,1,1.0,v2.1_review: industrial flow/control exposure is relevant but not datacenter-specific
DC_TAXONOMY_FULL_V2_1,HLIO,Electrical & power systems,Industrial systems / flow control / adjacent,EXTENDED,1,1.0,v2.1_review: industrial flow/control exposure is relevant but not datacenter-specific
DC_TAXONOMY_FULL_V2_1,CAT,Backup power,"Generators, engines, fuel cells, BESS",CORE,1,1.0,v2.1_review: direct backup/onsite power exposure for datacenter power resilience
DC_TAXONOMY_FULL_V2_1,CMI,Backup power,"Generators, engines, fuel cells, BESS",CORE,1,1.0,v2.1_review: direct backup/onsite power exposure for datacenter power resilience
DC_TAXONOMY_FULL_V2_1,GNRC,Backup power,"Generators, engines, fuel cells, BESS",CORE,0,1.0,v2.1_review: direct backup/onsite power exposure for datacenter power resilience
DC_TAXONOMY_FULL_V2_1,GEV,Backup power,"Generators, engines, fuel cells, BESS",CORE,0,1.0,v2.1_review: direct backup/onsite power exposure for datacenter power resilience
DC_TAXONOMY_FULL_V2_1,BE,Backup power,"Generators, engines, fuel cells, BESS",CORE,1,1.0,v2.1_review: direct backup/onsite power exposure for datacenter power resilience
DC_TAXONOMY_FULL_V2_1,PLUG,Backup power,"Generators, engines, fuel cells, BESS",WATCH_ONLY,1,1.0,v2.1_review: early/speculative fuel-cell or battery exposure; monitor separately
DC_TAXONOMY_FULL_V2_1,FLNC,Backup power,"Generators, engines, fuel cells, BESS",EXTENDED,1,1.0,v2.1_review: energy storage exposure relevant but diversified
DC_TAXONOMY_FULL_V2_1,FCEL,Backup power,"Generators, engines, fuel cells, BESS",WATCH_ONLY,1,1.0,v2.1_review: early/speculative fuel-cell or battery exposure; monitor separately
DC_TAXONOMY_FULL_V2_1,EOSE,Backup power,"Generators, engines, fuel cells, BESS",WATCH_ONLY,1,1.0,v2.1_review: early/speculative fuel-cell or battery exposure; monitor separately
DC_TAXONOMY_FULL_V2_1,CEG,Power generation / utilities,Power generation and utility exposure,CORE,1,1.0,v2.1_review: direct power generation / large-load datacenter power exposure
DC_TAXONOMY_FULL_V2_1,VST,Power generation / utilities,Power generation and utility exposure,CORE,1,1.0,v2.1_review: direct power generation / large-load datacenter power exposure
DC_TAXONOMY_FULL_V2_1,NEE,Power generation / utilities,Power generation and utility exposure,CORE,1,1.0,v2.1_review: direct power generation / large-load datacenter power exposure
DC_TAXONOMY_FULL_V2_1,TLN,Power generation / utilities,Power generation and utility exposure,CORE,1,1.0,v2.1_review: direct power generation / large-load datacenter power exposure
DC_TAXONOMY_FULL_V2_1,NRG,Power generation / utilities,Power generation and utility exposure,CORE,1,1.0,v2.1_review: direct power generation / large-load datacenter power exposure
DC_TAXONOMY_FULL_V2_1,PEG,Power generation / utilities,Power generation and utility exposure,EXTENDED,1,1.0,"v2.1_review: regulated utility exposure to datacenter load growth, but diversified rate-base business"
DC_TAXONOMY_FULL_V2_1,AEP,Power generation / utilities,Power generation and utility exposure,EXTENDED,1,1.0,"v2.1_review: regulated utility exposure to datacenter load growth, but diversified rate-base business"
DC_TAXONOMY_FULL_V2_1,DUK,Power generation / utilities,Power generation and utility exposure,EXTENDED,1,1.0,"v2.1_review: regulated utility exposure to datacenter load growth, but diversified rate-base business"
DC_TAXONOMY_FULL_V2_1,SO,Power generation / utilities,Power generation and utility exposure,EXTENDED,1,1.0,"v2.1_review: regulated utility exposure to datacenter load growth, but diversified rate-base business"
DC_TAXONOMY_FULL_V2_1,PPL,Power generation / utilities,Power generation and utility exposure,EXTENDED,1,1.0,"v2.1_review: regulated utility exposure to datacenter load growth, but diversified rate-base business"
DC_TAXONOMY_FULL_V2_1,ETR,Power generation / utilities,Power generation and utility exposure,EXTENDED,1,1.0,"v2.1_review: regulated utility exposure to datacenter load growth, but diversified rate-base business"
DC_TAXONOMY_FULL_V2_1,FE,Power generation / utilities,Power generation and utility exposure,EXTENDED,1,1.0,"v2.1_review: regulated utility exposure to datacenter load growth, but diversified rate-base business"
DC_TAXONOMY_FULL_V2_1,OKLO,Power generation / utilities,Power generation and utility exposure,WATCH_ONLY,1,1.0,v2.1_review: advanced nuclear / early-stage power theme; important to monitor but not a mature datacenter proxy
DC_TAXONOMY_FULL_V2_1,SMR,Power generation / utilities,Power generation and utility exposure,WATCH_ONLY,1,1.0,v2.1_review: advanced nuclear / early-stage power theme; important to monitor but not a mature datacenter proxy
DC_TAXONOMY_FULL_V2_1,NNE,Power generation / utilities,Power generation and utility exposure,WATCH_ONLY,1,1.0,v2.1_review: advanced nuclear / early-stage power theme; important to monitor but not a mature datacenter proxy
DC_TAXONOMY_FULL_V2_1,VRT,Cooling,Air and liquid cooling,CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,MOD,Cooling,Air and liquid cooling,CORE,1,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,NVT,Cooling,Air and liquid cooling,CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,JCI,Cooling,Air and liquid cooling,CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,TT,Cooling,Air and liquid cooling,CORE,1,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,CARR,Cooling,Air and liquid cooling,CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,LII,Cooling,Air and liquid cooling,CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,AAON,Cooling,Air and liquid cooling,CORE,1,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,CARR,Building & thermal systems,"HVAC, filtration, water, lighting",EXTENDED,0,1.0,v2.1_review: building/thermal systems exposure relevant but diversified outside datacenters
DC_TAXONOMY_FULL_V2_1,LII,Building & thermal systems,"HVAC, filtration, water, lighting",EXTENDED,0,1.0,v2.1_review: building/thermal systems exposure relevant but diversified outside datacenters
DC_TAXONOMY_FULL_V2_1,AOS,Building & thermal systems,"HVAC, filtration, water, lighting",EXTENDED,0,1.0,v2.1_review: building/thermal systems exposure relevant but diversified outside datacenters
DC_TAXONOMY_FULL_V2_1,WMS,Building & thermal systems,"HVAC, filtration, water, lighting",EXTENDED,1,1.0,v2.1_review: building/thermal systems exposure relevant but diversified outside datacenters
DC_TAXONOMY_FULL_V2_1,AYI,Building & thermal systems,"HVAC, filtration, water, lighting",EXTENDED,0,1.0,v2.1_review: building/thermal systems exposure relevant but diversified outside datacenters
DC_TAXONOMY_FULL_V2_1,DCI,Building & thermal systems,"HVAC, filtration, water, lighting",EXTENDED,0,1.0,v2.1_review: building/thermal systems exposure relevant but diversified outside datacenters
DC_TAXONOMY_FULL_V2_1,XYL,Building & thermal systems,"HVAC, filtration, water, lighting",EXTENDED,0,1.0,v2.1_review: building/thermal systems exposure relevant but diversified outside datacenters
DC_TAXONOMY_FULL_V2_1,ITW,Building & thermal systems,"HVAC, filtration, water, lighting",EXTENDED,0,1.0,v2.1_review: building/thermal systems exposure relevant but diversified outside datacenters
DC_TAXONOMY_FULL_V2_1,ENS,Building & thermal systems,"HVAC, filtration, water, lighting",EXTENDED,0,1.0,v2.1_review: building/thermal systems exposure relevant but diversified outside datacenters
DC_TAXONOMY_FULL_V2_1,CSL,Building & thermal systems,"HVAC, filtration, water, lighting",EXTENDED,0,1.0,v2.1_review: building/thermal systems exposure relevant but diversified outside datacenters
DC_TAXONOMY_FULL_V2_1,MWA,Building & thermal systems,"HVAC, filtration, water, lighting",EXTENDED,0,1.0,v2.1_review: building/thermal systems exposure relevant but diversified outside datacenters
DC_TAXONOMY_FULL_V2_1,HLIO,Building & thermal systems,"HVAC, filtration, water, lighting",EXTENDED,0,1.0,v2.1_review: building/thermal systems exposure relevant but diversified outside datacenters
DC_TAXONOMY_FULL_V2_1,AWI,Building & thermal systems,"HVAC, filtration, water, lighting",EXTENDED,1,1.0,v2.1_review: building/thermal systems exposure relevant but diversified outside datacenters
DC_TAXONOMY_FULL_V2_1,AAON,Building & thermal systems,"HVAC, filtration, water, lighting",EXTENDED,0,1.0,v2.1_review: building/thermal systems exposure relevant but diversified outside datacenters
DC_TAXONOMY_FULL_V2_1,VRT,Mechanical infrastructure,"Racks, cabinets, enclosures",CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,ETN,Mechanical infrastructure,"Racks, cabinets, enclosures",CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,NVT,Mechanical infrastructure,"Racks, cabinets, enclosures",CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,DELL,Mechanical infrastructure,"Racks, cabinets, enclosures",CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,HPE,Mechanical infrastructure,"Racks, cabinets, enclosures",CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,HUBB,Mechanical infrastructure,"Racks, cabinets, enclosures",CORE,0,1.0,v2.1_review: direct datacenter physical infrastructure or interconnect exposure
DC_TAXONOMY_FULL_V2_1,ACM,Construction,"EPC, MEP, engineering",CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,J,Construction,"EPC, MEP, engineering",CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,FLR,Construction,"EPC, MEP, engineering",CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,EME,Construction,"EPC, MEP, engineering",CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,FIX,Construction,"EPC, MEP, engineering",CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,PWR,Construction,"EPC, MEP, engineering",CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,DY,Construction,"EPC, MEP, engineering",CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,MTZ,Construction,"EPC, MEP, engineering",CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,STRL,Construction,"EPC, MEP, engineering",CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,PRIM,Construction,"EPC, MEP, engineering",CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,IESC,Construction,"EPC, MEP, engineering",CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,ACA,Construction,"EPC, MEP, engineering",CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,ECG,Construction,"EPC, MEP, engineering",CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,MYRG,Construction,"EPC, MEP, engineering",CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,APG,Construction,"EPC, MEP, engineering",CORE,1,1.0,"v2.1_review: direct datacenter power, controls, automation, or build-out exposure"
DC_TAXONOMY_FULL_V2_1,QXO,Construction,Building products / broad construction beta,EXTENDED,1,1.0,v2.1_review: construction-material/building-products beta; relevant but broad and indirect
DC_TAXONOMY_FULL_V2_1,FBIN,Construction,Building products / broad construction beta,EXTENDED,1,1.0,v2.1_review: construction-material/building-products beta; relevant but broad and indirect
DC_TAXONOMY_FULL_V2_1,MAS,Construction,Building products / broad construction beta,EXTENDED,1,1.0,v2.1_review: construction-material/building-products beta; relevant but broad and indirect
DC_TAXONOMY_FULL_V2_1,OC,Construction,Building products / broad construction beta,EXTENDED,1,1.0,v2.1_review: construction-material/building-products beta; relevant but broad and indirect
DC_TAXONOMY_FULL_V2_1,BLDR,Construction,Building products / broad construction beta,EXTENDED,1,1.0,v2.1_review: construction-material/building-products beta; relevant but broad and indirect
DC_TAXONOMY_FULL_V2_1,ROCK,Construction,Building products / broad construction beta,EXTENDED,1,1.0,v2.1_review: construction-material/building-products beta; relevant but broad and indirect
DC_TAXONOMY_FULL_V2_1,TREX,Construction,Building products / broad construction beta,EXTENDED,1,1.0,v2.1_review: construction-material/building-products beta; relevant but broad and indirect
DC_TAXONOMY_FULL_V2_1,LPX,Construction,Building products / broad construction beta,EXTENDED,1,1.0,v2.1_review: construction-material/building-products beta; relevant but broad and indirect
DC_TAXONOMY_FULL_V2_1,GFF,Construction,Building products / broad construction beta,EXTENDED,1,1.0,v2.1_review: construction-material/building-products beta; relevant but broad and indirect
DC_TAXONOMY_FULL_V2_1,AWI,Construction,Building products / broad construction beta,EXTENDED,0,1.0,v2.1_review: construction-material/building-products beta; relevant but broad and indirect
DC_TAXONOMY_FULL_V2_1,EQIX,Real estate,Colocation / datacenter REIT,CORE,1,1.0,v2.1_review: direct colocation/datacenter real-estate/operator exposure
DC_TAXONOMY_FULL_V2_1,DLR,Real estate,Colocation / datacenter REIT,CORE,1,1.0,v2.1_review: direct colocation/datacenter real-estate/operator exposure
DC_TAXONOMY_FULL_V2_1,GDS,Real estate,Colocation / datacenter REIT,CORE,1,1.0,v2.1_review: direct colocation/datacenter real-estate/operator exposure
DC_TAXONOMY_FULL_V2_1,VNET,Real estate,Colocation / datacenter REIT,CORE,1,1.0,v2.1_review: direct colocation/datacenter real-estate/operator exposure
DC_TAXONOMY_FULL_V2_1,IRM,Real estate,Colocation / datacenter REIT,CORE,1,1.0,v2.1_review: direct colocation/datacenter real-estate/operator exposure
DC_TAXONOMY_FULL_V2_1,AMT,Real estate,Colocation / datacenter REIT,EXTENDED,1,1.0,v2.1_review: adjacent real-estate/tower/digital infrastructure exposure
DC_TAXONOMY_FULL_V2_1,APLD,Real estate,Colocation / datacenter REIT,EXTENDED,1,1.0,v2.1_review: data-center/HPC/crypto infrastructure exposure but business model is less mature or mixed
DC_TAXONOMY_FULL_V2_1,CORZ,Real estate,Colocation / datacenter REIT,EXTENDED,1,1.0,v2.1_review: data-center/HPC/crypto infrastructure exposure but business model is less mature or mixed
DC_TAXONOMY_FULL_V2_1,WULF,Real estate,Colocation / datacenter REIT,EXTENDED,1,1.0,v2.1_review: data-center/HPC/crypto infrastructure exposure but business model is less mature or mixed
DC_TAXONOMY_FULL_V2_1,WYFI,Real estate,Colocation / datacenter REIT,EXTENDED,0,1.0,v2.1_review: adjacent real-estate/tower/digital infrastructure exposure
DC_TAXONOMY_FULL_V2_1,MSFT,Cloud,Hyperscalers / cloud demand owners,CORE,1,1.0,v2.1_review: direct cloud/datacenter capex demand owner
DC_TAXONOMY_FULL_V2_1,AMZN,Cloud,Hyperscalers / cloud demand owners,CORE,1,1.0,v2.1_review: direct cloud/datacenter capex demand owner
DC_TAXONOMY_FULL_V2_1,GOOGL,Cloud,Hyperscalers / cloud demand owners,CORE,1,1.0,v2.1_review: direct cloud/datacenter capex demand owner
DC_TAXONOMY_FULL_V2_1,META,Cloud,Hyperscalers / cloud demand owners,CORE,1,1.0,v2.1_review: direct cloud/datacenter capex demand owner
DC_TAXONOMY_FULL_V2_1,ORCL,Cloud,Hyperscalers / cloud demand owners,CORE,1,1.0,v2.1_review: direct cloud/datacenter capex demand owner
